"V1","word","wf","img","os","ps","ons","pns","op_uncond","op_coda","op_onset","log_wf","log_ons","log_pns","word_length"
62,"ass",27,6,0.0403651481454598,0.0205414548626423,16,22,0.275751354691359,0,0.238786859587117,1.44715803134222,1.23044892137827,1.36172783601759,3
63,"at",241045,1.4,0.0294470699923082,0.129953867839887,37,23,0.275751354691359,0.206450877467426,0.238786859587117,5.38209992904723,1.57978359661681,1.38021124171161,2
64,"ate",156,3.9,0.0043954809851345,0.0219895938989918,27,51,0.02936885,0,0,2.19589965240923,1.44715803134222,1.7160033436348,3
65,"aught",0,NA,-0.0145825553783901,0.0220426214725211,4,34,0,0,0,0,0.698970004336019,1.54406804435028,5
66,"aunt",112,6.2,0.0724734413302167,0.0514073076204325,14,28,3.672425,3,1.415037,2.05307844348342,1.17609125905568,1.46239799789896,4
67,"aunts",9,NA,0.109178283486586,0.0859077230926173,13,14,3.672425,2,1.415037,1,1.14612803567824,1.17609125905568,5
68,"awe",67,2.3,0.0269359684996582,0.0518365867186798,18,21,0,0,0,1.83250891270624,1.27875360095283,1.34242268082221,3
69,"awes",1,NA,NA,NA,NA,NA,0,0,0,0.301029995663981,NA,NA,4
70,"awl",0,NA,0.0075689396273735,0.0093850867819776,11,74,0,0,0,0,1.07918124604762,1.8750612633917,3
71,"awls",0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,4
72,"awn",0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,3
73,"ax",106,6.2,0.0254417930116693,0.0510961799753419,25,22,0.275751354691359,0,0.238786859587117,2.02938377768521,1.41497334797082,1.36172783601759,2
74,"axe",17,6.3,0.0583317659697377,0.0674487800439112,15,5,0.275751354691359,0,0.238786859587117,1.25527250510331,1.20411998265592,0.778151250383644,3
75,"aye",4,1.7,0.0422528230159401,0.068651014696952,27,32,5.156504,2,0,0.698970004336019,1.44715803134222,1.51851393987789,3
76,"babe",38,5.7,0.0135011758856292,0.0157140792869508,14,24,0.02936885,0,0.1154772,1.5910646070265,1.17609125905568,1.39794000867204,4
77,"babes",12,NA,0.0336987869774851,0.0094084799448667,11,18,0.02936885,0,0.1154772,1.11394335230684,1.07918124604762,1.27875360095283,5
78,"back",23300,5,0.0478622522652565,0.0293471169043765,21,64,0.275751354691359,0,0.400537929583729,4.3673745598742,1.34242268082221,1.81291335664286,4
79,"bad",5766,2.4,0.0258930035406995,0.0111667343885778,36,58,0.275751354691359,0.201633861169651,0.400537929583729,3.7609499514109,1.56820172406699,1.77085201164214,3
80,"badge",78,5.9,0.027575455861233,-0.0088941385057517,9,21,0.275751354691359,0,0.400537929583729,1.89762709129044,1,1.34242268082221,5
81,"bag",628,6.4,0.0464520881254941,0.0453062566256655,31,44,0.275751354691359,0,0.400537929583729,2.79865064544527,1.50514997831991,1.65321251377534,3
82,"bags",725,NA,0.034830371271978,0.0444434795809589,26,38,0.275751354691359,0,0.400537929583729,2.86093662070009,1.43136376415899,1.5910646070265,4
83,"bail",516,3.9,0.0272622239711154,0.0073199808944051,22,70,0.1255309,0,0,2.71349054309394,1.36172783601759,1.85125834871908,4
84,"bails",6,NA,NA,NA,NA,NA,0.1255309,0,0,0.845098040014257,NA,NA,5
85,"bait",187,5.6,0.0123542706657323,0.0193243238158148,14,62,0.1255309,0,0,2.27415784926368,1.17609125905568,1.79934054945358,4
86,"baits",7,NA,NA,NA,NA,NA,0.1255309,0,0,0.903089986991944,NA,NA,5
87,"bake",34,5.1,0.0462116541096438,0.0300058170108116,23,44,0.02936885,0,0.1154772,1.54406804435028,1.38021124171161,1.65321251377534,4
88,"baked",162,NA,0.0265681003610213,0.0307070366145582,20,22,0.02936885,0,0.1154772,2.21218760440396,1.32221929473392,1.36172783601759,5
89,"bakes",71,NA,0.0438347453315267,0.045612178855831,24,38,0.02936885,0,0.1154772,1.85733249643127,1.39794000867204,1.5910646070265,5
90,"bald",103,6.2,0.0215039210977777,-0.0200666947219772,14,26,4.51029570128314,0,4.04439411935845,2.01703333929878,1.17609125905568,1.43136376415899,4
91,"bale",11,3.4,0.0110608158177145,0.0234653496544782,32,70,0.02936885,0,0.1154772,1.07918124604762,1.51851393987789,1.85125834871908,4
92,"bales",252,NA,0.0447861160967213,0.0247484318878912,20,60,0.02936885,0,0.1154772,2.40312052117582,1.32221929473392,1.78532983501077,5
93,"balk",126,1.8,0.0057621532510561,-0.0184554787605563,19,29,0,0,0,2.10380372095596,1.30102999566398,1.47712125471966,4
94,"balked",292,NA,0.0199342574300957,-0.0005724572776386,9,19,0,0,0,2.46686762035411,1,1.30102999566398,6
95,"balks",31,NA,0.0137167725666723,0.0017795203232776,13,26,0,0,0,1.50514997831991,1.14612803567824,1.43136376415899,5
96,"ball",1393,6.6,0.0393502462930531,0.0281190243853674,25,52,4.51029570128314,0.0995356735509144,4.04439411935845,3.14426277376199,1.41497334797082,1.72427586960079,4
97,"balls",196,NA,0.0724803024142682,0.0282195680095454,18,43,4.51029570128314,0,4.04439411935845,2.29446622616159,1.27875360095283,1.64345267648619,5
98,"balm",31,4.3,-0.0048960881109388,0.012517266163576,12,6,3.40067121010864,0,3.23703919730085,1.50514997831991,1.11394335230684,0.845098040014257,4
99,"balms",0,NA,NA,NA,NA,NA,3.40067121010864,0,3.23703919730085,0,NA,NA,5
100,"ban",2298,2.9,0.0082908580895412,0.0096768487224744,42,59,0.275751354691359,0.199308808223407,0.400537929583729,3.36153897126928,1.63346845557959,1.77815125038364,3
101,"band",900,6,0.0567458484071559,0.0426553013111416,26,31,0.275751354691359,0.115477217419936,0.400537929583729,2.95472479097906,1.43136376415899,1.50514997831991,4
102,"bands",163,NA,0.0696392889941762,0.080349272362718,20,20,0.275751354691359,0.0931094043914815,0.400537929583729,2.2148438480477,1.32221929473392,1.32221929473392,5
103,"bane",38,2.1,0.003310505330791,0.004420720699939,26,64,0.02936885,0,0.1154772,1.5910646070265,1.43136376415899,1.81291335664286,4
104,"banes",1,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,NA,NA,5
105,"bang",346,3.7,0.0403115060604062,0.0334202519008516,23,37,0.275751354691359,0.0780025120012732,0.400537929583729,2.54032947479087,1.38021124171161,1.57978359661681,4
106,"banged",17,NA,0.0189599552928133,0.0331289347747223,14,17,0.275751354691359,0.362570079384708,0.400537929583729,1.25527250510331,1.17609125905568,1.25527250510331,6
107,"bangs",20,NA,-0.0147180557963881,-0.0066398575003049,13,25,0.275751354691359,0,0.400537929583729,1.32221929473392,1.14612803567824,1.41497334797082,5
108,"bank",53170,6.1,0.053955811458287,0.0988725352276615,24,27,0.275751354691359,0,0.400537929583729,4.72567482827352,1.39794000867204,1.44715803134222,4
109,"banks",24293,NA,0.0470821751832548,0.113887444182204,18,21,0.275751354691359,0,0.400537929583729,4.38549902715206,1.27875360095283,1.34242268082221,5
110,"bans",263,NA,0.0296585005183019,0.0240440436311421,33,46,0.275751354691359,0.214124805352848,0.400537929583729,2.42160392686983,1.53147891704226,1.67209785793572,4
111,"bar",2199,6.1,0.0119735464952198,0.0166865417647114,32,46,0.2206881,0.09953567,0,3.34242268082221,1.51851393987789,1.67209785793572,3
112,"barb",19,4.3,0.0529252222442618,0.0614768177193168,13,24,0.2206881,0,0,1.30102999566398,1.14612803567824,1.39794000867204,4
113,"barbs",43,NA,0.0851753223058774,0.0352914763223907,12,20,0.2206881,0,0,1.64345267648619,1.11394335230684,1.32221929473392,5
114,"bard",68,NA,0.0210886029167342,0.0206265346659886,27,43,0.2206881,0.3219281,0,1.83884909073726,1.44715803134222,1.64345267648619,4
115,"bards",2,NA,0.0407517267500245,0.0288161805214163,19,30,0.2206881,0.2410081,0,0.477121254719662,1.30102999566398,1.49136169383427,5
116,"bare",261,3.9,-0.0063239272011513,0.0224998794270757,34,62,0.04975304,0.07400058,0,2.41830129131975,1.54406804435028,1.79934054945358,4
117,"barge",170,5.7,0.0494818159791817,-0.0091169623882981,8,6,0.2206881,0,0,2.23299611039215,0.954242509439325,0.845098040014257,5
118,"bark",61,5,0.0004207214509676,0.0114723600621067,23,38,0.2206881,0,0,1.79239168949825,1.38021124171161,1.5910646070265,4
119,"barked",9,NA,NA,NA,NA,NA,0.2206881,0,0,1,NA,NA,6
120,"barks",19,NA,NA,NA,NA,NA,0.2206881,0,0,1.30102999566398,NA,NA,5
121,"barn",161,6.9,0.0373765780610001,0.0071703767677777,22,34,0.2206881,0.4150375,0,2.20951501454263,1.36172783601759,1.54406804435028,4
122,"barns",31,NA,0.055678748072011,0.0486986122466142,19,26,0.2206881,0.4150375,0,1.50514997831991,1.30102999566398,1.43136376415899,5
123,"bars",767,NA,0.0346008734523597,0.0226821146743211,35,50,0.2206881,0.1604647,0,2.88536122003151,1.55630250076729,1.70757017609794,4
124,"base",6018,4.4,0.0429938708909376,0.0046149070707607,23,41,0.02936885,0,0.1154772,3.77952434332479,1.38021124171161,1.6232492903979,4
125,"based",53865,NA,0.0083203748174027,0.0088519109617756,15,28,0.02936885,0,0.1154772,4.73131472675394,1.20411998265592,1.46239799789896,5
126,"bash",114,3.2,-0.0198613069193931,-0.0122330667087412,23,34,0.275751354691359,0.214124805352848,0.400537929583729,2.06069784035361,1.38021124171161,1.54406804435028,4
127,"bask",21,2.6,0.0253210787328081,0.0107501036571951,14,18,0.275751354691359,0,0.400537929583729,1.34242268082221,1.17609125905568,1.27875360095283,4
128,"basked",10,NA,NA,NA,15,15,0.275751354691359,0,0.400537929583729,1.04139268515822,1.20411998265592,1.20411998265592,6
129,"basks",1,NA,NA,NA,NA,NA,0.275751354691359,0,0.400537929583729,0.301029995663981,NA,NA,5
130,"bast",4,NA,-0.0006928276441417,0.0020308230850661,26,33,0.275751354691359,0.15200309344505,0.400537929583729,0.698970004336019,1.43136376415899,1.53147891704226,4
131,"baste",0,3.5,0.0483995091862127,0.0389281484411317,12,7,4.9856337108298,0.222392421336448,3.72246602447109,0,1.11394335230684,0.903089986991944,5
132,"bastes",0,NA,NA,NA,NA,NA,4.9856337108298,0.263034405833794,3.72246602447109,0,NA,NA,6
133,"bat",1468,6.2,0.0244728612912591,0.0210296420086322,39,55,0.275751354691359,0.206450877467426,0.400537929583729,3.16702179579026,1.60205999132796,1.7481880270062,3
134,"batch",182,3.8,-0.0001727756997641,0.0269115460257208,12,30,0.275751354691359,0.241008099503795,0.400537929583729,2.26245108973043,1.11394335230684,1.49136169383427,5
135,"bate",1,NA,0.0069661284097258,0.0052586035088861,31,62,0.02936885,0,0.1154772,0.301029995663981,1.50514997831991,1.79934054945358,4
136,"bath",272,6,0.0278918651067045,0.0119943265157531,20,32,0.275751354691359,0.15200309344505,0.400537929583729,2.43616264704076,1.32221929473392,1.51851393987789,4
137,"bathe",17,4.5,0.123904347502293,0.0125029537724219,7,19,4.9856337108298,0,3.72246602447109,1.25527250510331,0.903089986991944,1.30102999566398,5
138,"bathed",34,NA,0.0607521470814011,0.0590932408808244,7,5,4.9856337108298,0,3.72246602447109,1.54406804435028,0.903089986991944,0.778151250383644,6
139,"bathes",7,NA,NA,NA,NA,NA,4.9856337108298,0,3.72246602447109,0.903089986991944,NA,NA,6
140,"baths",47,NA,0.0467502951964396,0.0445053557208897,11,15,0.275751354691359,0.263034405833794,0.400537929583729,1.68124123737559,1.07918124604762,1.20411998265592,5
141,"bats",79,NA,0.0500201910921822,0.0363001390084269,32,43,0.275751354691359,0.206450877467426,0.400537929583729,1.90308998699194,1.51851393987789,1.64345267648619,4
142,"bawl",0,3.6,-0.0052307196078789,0.0163081651494679,9,52,0,0,0,0,1,1.72427586960079,4
143,"bawled",0,NA,0.0835540473028982,0.0396498340849523,4,26,0,0,0,0,0.698970004336019,1.43136376415899,6
144,"bawls",2,NA,NA,NA,NA,NA,0,0,0,0.477121254719662,NA,NA,5
145,"bay",1452,5.2,0.0075954244589445,0.0129069847242872,33,80,0.0832555,0.08246216,0,3.16226561429802,1.53147891704226,1.90848501887865,3
146,"bays",66,NA,0.0098617901436768,0.001870465751176,24,80,0.0832555,0.07594885,0,1.82607480270083,1.39794000867204,1.90848501887865,4
147,"be",203275,1.3,0.0166487344091366,0.0067174184385156,26,101,5.177918,0.4854268,5.209453,5.30808610621872,1.43136376415899,2.00860017176192,2
148,"beach",1691,6.5,-0.0139532125379175,-0.004484785059153,12,37,0.2721575,0,0,3.228400358703,1.11394335230684,1.57978359661681,5
149,"bead",12,6,0.0244609078531465,0.0071268352907505,21,67,0.2721575,1.222392,0,1.11394335230684,1.34242268082221,1.83250891270624,4
150,"beads",77,NA,0.0614119246832967,0.0404891383062214,16,44,0.2721575,1.087463,0,1.89209460269048,1.23044892137827,1.65321251377534,5
151,"beak",10,5.2,0.0721088667634576,0.0071303149824103,16,56,0.2721575,0.1926451,0,1.04139268515822,1.23044892137827,1.75587485567249,4
152,"beaks",3,NA,NA,NA,NA,NA,0.2721575,0.2223924,0,0.602059991327962,NA,NA,5
153,"beam",267,4.6,0.068804938575869,0.0365732401747926,17,35,0.2721575,0,0,2.42813479402879,1.25527250510331,1.55630250076729,4
154,"beams",142,NA,0.0753276116496663,0.054739824869516,12,24,0.2721575,0,0,2.15533603746506,1.11394335230684,1.39794000867204,5
155,"bean",200,6.6,0.0173687894585735,0.0063406887243229,26,61,0.2721575,0,0,2.30319605742049,1.43136376415899,1.79239168949825,4
156,"beans",301,NA,0.026453376844622,0.0243220710466091,17,37,0.2721575,0,0,2.48000694295715,1.25527250510331,1.57978359661681,5
157,"bear",3520,6.7,0.0541678730245921,0.0314984476181051,26,62,3.321928,2.321928,0.7369656,3.54666602507018,1.43136376415899,1.79934054945358,4
158,"beard",210,6.3,0.0308756979529662,0.0342415411691245,8,42,0.9682911,1,1.321928,2.32428245529769,0.954242509439325,1.63346845557959,5
159,"beards",20,NA,0.0810708060300143,0.0323904505343389,7,20,0.9682911,0,1.321928,1.32221929473392,0.903089986991944,1.32221929473392,6
160,"bears",740,NA,0.0622316999286451,0.0459964386186806,25,68,3.321928,2.137504,0.7369656,2.86981820797933,1.41497334797082,1.83884909073726,5
161,"beast",96,5.6,0.0718775861303435,0.059838779026307,13,28,0.2721575,0.2630344,0,1.98677173426624,1.14612803567824,1.46239799789896,5
162,"beasts",42,NA,0.0982321623409831,0.0509007813636519,9,12,0.2721575,0.2630344,0,1.63346845557959,1,1.11394335230684,6
163,"beat",657.5,3.4,0.0188019274698809,0.019695552117106,31,62,0.2721575,0.2630344,0,2.8185557792978,1.50514997831991,1.79934054945358,4
164,"beat",657.5,3.4,0.0188019274698809,0.019695552117106,31,62,0.2721575,0.2630344,0,2.8185557792978,1.50514997831991,1.79934054945358,4
165,"beats",117,NA,0.0234032822234028,0.0236662674680006,28,38,0.2721575,0.3410369,0,2.07188200730613,1.46239799789896,1.5910646070265,5
166,"beau",31,3.1,0.0185014196706734,0.0271158610401712,11,79,0,0,0,1.50514997831991,1.07918124604762,1.90308998699194,4
167,"beaus",1,NA,NA,NA,NA,NA,0,0,0,0.301029995663981,NA,NA,5
168,"beck",135,2,0.101536189281434,0.054084047625017,13,38,0.06730399,0,0.03952836,2.13353890837022,1.14612803567824,1.5910646070265,4
169,"becks",0,NA,NA,NA,NA,NA,0.06730399,0,0.03952836,0,NA,NA,5
170,"bed",665,6.6,0.0369506990908111,0.0238209387361126,29,57,0.06730399,0.2223924,0.03952836,2.8234742291703,1.47712125471966,1.76342799356294,3
171,"beds",300,NA,0.0348207205650038,0.042058419973363,16,42,0.06730399,0.0931094,0.03952836,2.47856649559384,1.23044892137827,1.63346845557959,4
172,"bee",191,6.9,0.0411205017914861,0.0147113285128834,30,101,0.009522774,0.1069152,0,2.28330122870355,1.49136169383427,2.00860017176192,3
173,"beech",184,3.4,-0.0037432394086106,0.0246943954047697,5,37,0.009522774,0,0,2.26717172840301,0.778151250383644,1.57978359661681,5
174,"beef",1327,6.5,0.0193439532373167,0.0060702420304075,9,32,0.009522774,0,0,3.123198075032,1,1.51851393987789,4
175,"beefs",10,NA,NA,NA,NA,NA,0.009522774,0,0,1.04139268515822,NA,NA,5
176,"beep",23,NA,0.0237439791693962,0.0187192409097599,15,39,0.009522774,0,0,1.38021124171161,1.20411998265592,1.60205999132796,4
177,"beeps",7,NA,0.036299339811815,0.0244591087435994,14,23,0.009522774,0,0,0.903089986991944,1.17609125905568,1.38021124171161,5
178,"beer",1618,6.1,0.074148669564933,0.0225233317669075,18,59,0,0,0,3.20924684875337,1.27875360095283,1.77815125038364,4
179,"beers",304,NA,0.0885445011376106,0.0228154313058955,15,55,0,0,0,2.48429983934679,1.20411998265592,1.7481880270062,5
180,"bees",110,NA,0.0562253938792765,0.0205591611861285,25,88,0.009522774,0,0,2.04532297878666,1.41497334797082,1.94939000664491,4
181,"beet",111,4.8,0.0385164322938902,0.0269972784982818,21,62,0.009522774,0,0,2.04921802267018,1.34242268082221,1.79934054945358,4
182,"beets",39,NA,0.0904059981825533,0.0120947118073857,14,38,0.009522774,0,0,1.60205999132796,1.17609125905568,1.5910646070265,5
183,"beg",67,3.7,0.0272652080313269,0.0589426008611199,21,26,0.06730399,0,0.03952836,1.83250891270624,1.34242268082221,1.43136376415899,3
184,"begged",51,NA,-0.0112672548617133,0.0571787216521749,6,12,0.06730399,0,0.03952836,1.7160033436348,0.845098040014257,1.11394335230684,6
185,"begs",46,NA,0.047231966256476,0.0511732382745704,13,26,0.06730399,0,0.03952836,1.67209785793572,1.14612803567824,1.43136376415899,4
186,"beige",43,5.3,NA,0.107091473195104,0,1,1.157541,0,0,1.64345267648619,0,0.301029995663981,5
187,"belch",9,4.6,0.0262466522077752,0.0341250893459245,4,14,0.06730399,0,0.03952836,1,0.698970004336019,1.17609125905568,5
188,"bell",4691,6.6,0.0390123748212844,0.0283085217862068,26,58,0.06730399,0.1768778,0.03952836,3.67135800344349,1.43136376415899,1.77085201164214,4
189,"belle",52,3.9,0.0035094995414205,0.0173572627274621,7,14,0.06730399,0,0.03952836,1.72427586960079,0.903089986991944,1.17609125905568,5
190,"belles",1,NA,0.0103315182935277,0.0233355638802854,7,2,0.06730399,0,0.03952836,0.301029995663981,0.903089986991944,0.477121254719662,6
191,"bells",476,NA,0.0595041663110343,0.035451719388877,19,52,0.06730399,0,0.03952836,2.67851837904011,1.30102999566398,1.72427586960079,5
192,"belt",987,6.5,0.0784041894794286,0.074836229452405,16,24,0.06730399,0,0.03952836,2.99475694458763,1.23044892137827,1.39794000867204,4
193,"belts",314,NA,0.108467195646081,0.120105681145573,12,11,0.06730399,0,0.03952836,2.4983105537896,1.11394335230684,1.07918124604762,5
194,"bench",382,6.5,0.0367450576519215,0.0698644746843873,7,17,0.06730399,0,0.03952836,2.58319877396862,0.903089986991944,1.25527250510331,5
195,"bend",320,3.9,0.0461929900093197,0.0416766553992841,24,33,0.06730399,0,0.03952836,2.50650503240487,1.39794000867204,1.53147891704226,4
196,"bends",19,NA,0.048280901694147,0.0514263190102741,20,23,0.06730399,0,0.03952836,1.30102999566398,1.32221929473392,1.38021124171161,5
197,"bent",299,4.7,-0.0022764134445299,0.0014382305502524,27,35,0.06730399,0,0.03952836,2.47712125471966,1.44715803134222,1.55630250076729,4
198,"berg",207,NA,0.100408118656318,0.0191424560647313,7,27,0.02445304,0,0,2.31806333496276,0.903089986991944,1.44715803134222,4
199,"bergs",0,NA,NA,NA,NA,NA,0.02445304,0,0,0,NA,NA,5
200,"berth",27,2,0.0161930159978665,-0.0047663789262629,7,34,0.02445304,0,0,1.44715803134222,0.903089986991944,1.54406804435028,5
201,"berths",27,NA,NA,NA,NA,NA,0.02445304,0,0,1.44715803134222,NA,NA,6
202,"best",11512,2.7,0.0187092947049751,0.0182613413251832,26,35,0.06730399,0.07400058,0.03952836,4.06118850466207,1.43136376415899,1.55630250076729,4
203,"bet",506,3.1,0.0473821516649219,0.0429268085856603,36,56,0.06730399,0,0.03952836,2.70500795933334,1.56820172406699,1.75587485567249,3
204,"bet",506,3.1,0.0473821516649219,0.0429268085856603,36,56,0.06730399,0,0.03952836,2.70500795933334,1.56820172406699,1.75587485567249,3
205,"bets",350,NA,0.0048436549451328,0.003812430499031,26,42,0.06730399,0,0.03952836,2.54530711646582,1.43136376415899,1.63346845557959,4
206,"bey",1,NA,NA,NA,NA,NA,0.334419,0.1375035,0,0.301029995663981,NA,NA,3
207,"bib",5,5.9,0.0305532846779593,0.0405204050667348,19,26,0.1385101,0,0.09019781,0.778151250383644,1.30102999566398,1.43136376415899,3
208,"bibs",2,NA,NA,NA,NA,NA,0.1385101,0,0.09019781,0.477121254719662,NA,NA,4
209,"bid",20125,3.4,0.0271478344330061,0.0151285800071501,28,53,0.1385101,0.0931094,0.09019781,4.30375746835381,1.46239799789896,1.73239375982297,3
210,"bide",11,1.6,0.0214890082415225,0.0235068506035943,21,54,0.05107418,0,0,1.07918124604762,1.34242268082221,1.74036268949424,4
211,"bids",3349,NA,0.0249148466727718,0.0346439161589011,21,40,0.1385101,0,0.09019781,3.52504480703685,1.34242268082221,1.61278385671974,4
212,"bier",2,NA,NA,NA,NA,NA,0,0,0,0.477121254719662,NA,NA,4
213,"biers",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5
214,"biff",12,NA,NA,NA,NA,NA,0.1385101,0,0.09019781,1.11394335230684,NA,NA,4
215,"big",28257,4.5,0.0406625746409587,0.0518474278244526,25,37,0.1385101,0,0.09019781,4.45114142079276,1.41497334797082,1.57978359661681,3
216,"bike",153,6.8,0.122345937450896,0.0414964369082872,15,35,0.05107418,0,0,2.18752072083646,1.20411998265592,1.55630250076729,4
217,"bikes",92,NA,NA,NA,NA,NA,0.05107418,0,0,1.96848294855394,NA,NA,5
218,"bile",21,3.6,0.0084726906930181,0.0106431235673211,18,42,0.05107418,0.1069152,0,1.34242268082221,1.27875360095283,1.63346845557959,4
219,"biles",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5
220,"bilge",2,1.7,0.0861451288820212,-0.0829674579400524,5,3,0.1385101,0,0.09019781,0.477121254719662,0.778151250383644,0.602059991327962,5
221,"bilk",15,NA,NA,NA,7,14,0.1385101,0,0.09019781,1.20411998265592,0.903089986991944,1.17609125905568,4
222,"bilked",48,NA,NA,NA,NA,NA,NA,NA,NA,1.69019608002851,NA,NA,6
223,"bilks",2,NA,NA,NA,NA,NA,NA,NA,NA,0.477121254719662,NA,NA,5
224,"bill",14420,5.4,0.0456915076114094,0.0243543336977166,22,63,0.1385101,0.0489096,0.09019781,4.15899537684831,1.36172783601759,1.80617997398389,4
225,"bills",5647,NA,0.0417302019607052,0.0298010827084299,17,49,0.1385101,0,0.09019781,3.75189468804375,1.25527250510331,1.69897000433602,5
226,"bin",55,5.1,0.0003991119225411,0.0072359967685982,31,68,0.1385101,0.0671142,0.09019781,1.7481880270062,1.50514997831991,1.83884909073726,3
227,"bind",217,3.1,0.0427510854480267,0.0449062141001824,17,24,3.993725,0.169925,4.044394,2.3384564936046,1.25527250510331,1.39794000867204,4
228,"binds",39,NA,0.0486888795539008,0.0631038085056345,15,18,3.993725,0.1154772,4.044394,1.60205999132796,1.20411998265592,1.27875360095283,5
229,"binge",250,2.9,-0.0235113280014979,-0.026672289562036,9,8,0.1385101,0,0.09019781,2.39967372148104,1,0.954242509439325,5
230,"bins",49,NA,-0.0089843075327799,0.0042389007846883,21,42,0.1385101,0,0.09019781,1.69897000433602,1.34242268082221,1.63346845557959,4
231,"birch",104,4.1,0.0190136998747359,0.0182889290275931,3,25,0.03242148,0,0,2.02118929906994,0.602059991327962,1.41497334797082,5
232,"bird",469,6.4,0.0850763922273424,0.0089740348963612,11,55,0.03242148,0,0,2.67209785793572,1.07918124604762,1.7481880270062,4
233,"birds",358,NA,0.178690029845823,0.0473102717630047,8,39,0.03242148,0,0,2.55509444857832,0.954242509439325,1.60205999132796,5
234,"birth",993,5.1,0.0894697031139447,0.0199408075025372,8,34,0.03242148,0,0,2.99738638439731,0.954242509439325,1.54406804435028,5
235,"births",179,NA,0.203172485558749,0.0743675177866297,5,15,0.03242148,0,0,2.25527250510331,0.778151250383644,1.20411998265592,6
236,"bisque",2,NA,0.006118913065021,0.0552501199933072,2,2,0.1385101,0,0.09019781,0.477121254719662,0.477121254719662,0.477121254719662,6
237,"bit",3372,3.6,0.0574850529118495,0.0427924163467935,29,58,0.1385101,0,0.09019781,3.5280163411892,1.47712125471966,1.77085201164214,3
238,"bitch",34,5.4,0.0542963841168093,0.0483438532159203,14,33,0.1385101,0,0.09019781,1.54406804435028,1.17609125905568,1.53147891704226,5
239,"bite",399,5.2,0.0401695636222562,0.0071713018662429,18,58,0.05107418,0.1604647,0,2.60205999132796,1.27875360095283,1.77085201164214,4
240,"bits",286,NA,0.0454815120980287,0.0289093868947624,25,49,0.1385101,0,0.09019781,2.45788189673399,1.41497334797082,1.69897000433602,4
241,"biz",43,NA,0.0527443652973637,0.0129680849034544,11,58,0.1385101,0,0.09019781,1.64345267648619,1.07918124604762,1.77085201164214,3
242,"blab",0,2.9,0.0355189194737196,0.0304833645017851,8,12,0.2757514,0.1443899,0,0,0.954242509439325,1.11394335230684,4
243,"blabbed",0,NA,0.0829362337843169,0.0156876360422205,4,8,0.2757514,0.1255309,0,0,0.698970004336019,0.954242509439325,7
244,"blabs",1,NA,NA,NA,NA,NA,0.2757514,0.1443899,0,0.301029995663981,NA,NA,5
245,"black",9765,6.4,0.0888983619091681,0.0745851924269484,9,21,0.2757514,0,0,3.9897167199481,1,1.34242268082221,5
246,"blade",118,5.8,0.0666912300092694,0.0484032578875134,11,23,0.02936885,0.09953567,0,2.07554696139253,1.07918124604762,1.38021124171161,5
247,"blades",185,NA,0.0824993694200511,0.0831377105453469,8,10,0.02936885,0,0,2.26951294421792,0.954242509439325,1.04139268515822,6
248,"blah",10,2.2,0.0086551272093685,0.0207672020240537,3,17,0.07800251,0,0,1.04139268515822,0.602059991327962,1.25527250510331,4
249,"blame",1432,2.7,0.0742111495016076,0.059176607730976,10,12,0.02936885,0.1255309,0,3.15624619039734,1.04139268515822,1.11394335230684,5
250,"blamed",1463,NA,0.0339160598149324,0.0495112527522125,9,9,0.02936885,0,0,3.16554107672237,1,1,6
251,"blames",306,NA,NA,NA,NA,NA,0.02936885,0.2064509,0,2.48713837547719,NA,NA,6
252,"blanch",17,2.9,-0.0032673536367812,0.0276300258130723,5,4,0.2757514,0,0,1.25527250510331,0.778151250383644,0.698970004336019,6
253,"blanched",5,NA,NA,NA,NA,NA,0.275751354691359,0,0,0.778151250383644,NA,NA,8
254,"bland",116,2.3,-0.027806657676952,-0.037344994372698,10,11,0.275751354691359,0.115477217419936,0,2.06818586174616,1.04139268515822,1.07918124604762,5
255,"blank",250,3.7,0.0616689240049184,0.0796066517473566,10,12,0.275751354691359,0,0,2.39967372148104,1.04139268515822,1.11394335230684,5
256,"blare",11,2.9,0.045453259123421,0.0133554535670369,11,17,0.04975304,0.07400058,0,1.07918124604762,1.07918124604762,1.25527250510331,5
257,"blared",16,NA,-0.0013945112305745,-0.0216780415841216,8,15,0.04975304,0,0,1.23044892137827,0.954242509439325,1.20411998265592,6
258,"blares",25,NA,NA,NA,NA,NA,0.04975304,0,0,1.41497334797082,NA,NA,6
259,"blast",276,4.8,0.0680561993876103,0.0660819695018597,8,9,0.275751354691359,0.15200309344505,0,2.44247976906445,0.954242509439325,1,5
260,"blasts",66,NA,0.0556922976232035,0.111839058976035,5,3,0.275751354691359,0,0,1.82607480270083,0.778151250383644,0.602059991327962,6
261,"blaze",75,4.9,0.0625132723015479,0.0435477976615893,12,34,0.02936885,0,0,1.88081359228079,1.11394335230684,1.54406804435028,5
262,"blazed",9,NA,0.063787078293459,0.0537338884353647,8,8,0.02936885,0,0,1,0.954242509439325,0.954242509439325,6
