D_word,O-S consistency,P-S consistency,O-S consistency: GLoVe,P-S consistency: GLoVe,orth neighborhood size,phon neighborhood size
abnormally,NA,0.578610329677995,NA,0.571288834244919,0,1
aboard,0.336777236632997,0.000509245080379815,0.320393949554094,0.050849572267693,1,11
abode,0.084655674384035,0.0301897799043259,0.13115826103058,0.0973117691335144,5,5
abolish,NA,0.17435318834553,NA,0.587776243289441,0,2
abolished,NA,0.17435318834553,0.341269526765548,0.587776243289441,2,2
abolitionist,0.814640012850333,0.935397806950611,0.599268189754875,0.681467241193686,3,1
abolitionists,0.935397806950611,0.935397806950611,0.681467241193686,0.681467241193686,2,1
abominable,NA,NA,0.165105420396618,NA,1,0
aboriginal,NA,NA,0.606610930237466,0.606610930237466,1,1
aborigine,0.399389777206279,0.399389777206279,0.514716075017148,0.514716075017148,1,1
aborigines,0.399389777206279,0.399389777206279,0.514716075017148,0.514716075017148,1,1
abort,0.0368528908044119,0.00941055938348981,0.179433804849403,0.0992407343651152,2,8
abortion,0.769513145632645,0.386884522559976,0.693333646369793,0.330406898425591,1,2
abortionist,0.129451328434647,0.129451328434647,0.290488635389784,0.290488635389784,1,1
abortions,0.769513145632645,0.769513145632645,0.693333646369793,0.348886808393697,1,2
abortive,NA,0.042918233352349,NA,0.217082768483786,0,1
abound,0.0164522905249399,0.040326264986771,0.238869840193614,0.269251866070042,3,2
abounded,0.00375941246495891,0.0508795494335727,-0.0546031808845529,-0.046557933710694,1,3
abounding,0.0906613087534494,0.0251657384323901,0.0631927776802876,0.0556955638799178,1,3
abounds,0.0222046072535364,0.0222046072535364,0.316709439060722,0.316709439060722,2,2
about,0.0216567505619033,0.0253079873068141,0.075350188725241,-0.00705549298999737,3,5
above,0.121191197932687,-0.0577786697529773,0.0814212013664729,-0.00485345648121956,1,1
abraham,0.146656797358388,0.146656797358388,0.104879514015092,0.104879514015092,1,2
abrasion,-0.0109564078190019,-0.0109564078190019,0.33944465138398,0.33944465138398,1,1
abrasive,0.648237579407152,0.648237579407152,0.307655847086494,0.307655847086494,1,1
abreast,0.0316333798648687,-0.0120239151080818,-0.0609498028406844,-0.00198291469572405,2,7
abridged,0.433328313028804,0.433328313028804,0.179881478196248,0.138662760177703,4,3
abridgment,NA,NA,0.510590773381155,0.322599895500418,2,2
abroad,0.0356192168448398,0.0356192168448398,0.086689258394864,-0.00442179763128275,1,2
abrogate,0.046730499123593,NA,0.389849755946984,0.311122136726494,3,2
abrogated,0.046730499123593,0.0029376680827203,0.371552767102629,0.108887144585571,3,2
abscess,NA,-0.0169050944642042,NA,-0.0472614304188889,0,2
abscesses,NA,0.0423276521029348,NA,0.106041606511183,0,3
abscond,NA,NA,0.346139862699493,0.346139862699493,1,1
absence,0.209355964496362,NA,0.392143847167681,NA,1,0
absences,0.209355964496362,NA,0.392143847167681,NA,1,0
absent,0.0469642167844461,-0.0539848127842366,0.164774191238184,0.136267915039392,2,2
absented,NA,NA,0.124562446965426,0.0156968670204568,2,1
absentee,0.0749643517062957,0.00940159345970685,0.256638767653403,0.2226662165225,2,2
absently,NA,-0.056161164786882,NA,0.0332688675116212,0,1
absolute,0.0162381649204164,0.0162381649204164,0.215297109635113,0.215297109635113,1,1
absolutes,0.0162381649204164,0.0162381649204164,0.215297109635113,0.215297109635113,1,1
absolutism,0.597454390286172,NA,0.563699815514679,NA,2,1
absolve,-0.103876497559683,-0.103876497559683,0.53269678975274,0.53269678975274,3,3
absorb,0.440952689987766,0.541113897470472,0.433841394603398,0.49265294498365,2,3
absorbed,0.163251670101332,0.472287074515628,0.169420946707781,0.425432539666855,2,3
absorbent,0.0794765544003209,NA,0.321040632537308,0.25299204645275,2,1
absorber,0.308341151722516,0.29126699471432,0.424524015609882,0.361303821987768,2,4
absorbing,0.27516768420418,NA,NA,NA,1,0
absorbs,0.412272657431106,0.458831080394778,0.624495240471421,0.432053237160253,2,4
absorption,0.255792688365819,NA,0.351702174096333,NA,1,0
abstain,0.0429319928980535,0.0160280692092989,0.327624671523211,0.287388305937196,1,4
abstaining,NA,0.0166642088347408,NA,0.125369024438161,0,1
abstention,NA,NA,0.57289568090257,0.57289568090257,1,2
abstract,-0.0361330187738734,-0.018666104488201,0.203772797309981,0.109414569167775,1,2
abstracted,NA,-0.00443410156207301,NA,0.0825687447822351,0,1
abstracting,NA,-0.00958105413347392,NA,0.122709719392517,0,1
abstraction,0.344424333319333,0.193531876234467,0.649424881714487,0.327076863943233,1,2
abstractionists,NA,NA,0.401870743158921,0.306058362992185,1,2
abstractions,0.344424333319333,0.18210068774425,0.649424881714487,0.459218488705521,1,2
abstracts,-0.0361330187738734,-0.0183615462865988,0.203772797309981,0.205013136385758,1,2
absurdities,NA,0.00226496717439308,NA,0.545473182778142,0,1
absurdity,NA,0.00226496717439308,NA,0.545473182778142,0,1
abundance,NA,NA,0.423752994841302,NA,2,1
abuse,0.469419766444387,0.0395847890573601,0.428821360652367,0.041562791257785,6,2
abused,0.34938610611289,0.240420322190692,0.306756102604046,0.298986288297236,6,4
abuses,0.143529792068563,NA,0.224052761521254,-0.119270258112264,9,2
abut,0.0103845984013681,-0.0146212943610078,0.0794526912139229,0.0967733464426859,5,7
abutment,0.460988793189039,0.237646554583142,0.36747960244656,0.269612164322802,2,3
abutments,0.460988793189039,0.460988793189039,0.599413448032165,0.359104890858737,1,2
abysmal,-0.0336295667236016,NA,0.062545614148821,0.37859570530446,1,1
abyss,NA,0.0160013991574756,NA,-0.01707790700004,1,5
acacia,0.0126736860999803,0.0904467481046587,0.236387448695881,0.362043921091637,2,1
academic,0.136038975142002,0.155053287199215,0.49141470157258,0.579886467976772,2,1
academics,-0.0296720990348458,0.155053287199215,0.445857110029859,0.579886467976772,3,2
academies,-0.214397485268907,0.172718763201296,0.311827752082945,0.569757907258317,1,1
academy,0.197102182301242,0.133902111402115,-0.0116916185944731,0.392027395448034,1,3
acadia,-0.032522427380394,5.45211439099747e-05,0.152048220647527,0.193365464994929,2,1
accede,NA,0.029694579184585,0.568182893811225,0.224965016040891,2,3
acceded,NA,NA,0.552519564745081,0.122738019750323,2,2
accelerate,0.704883246047653,0.736384114608972,0.662070947628338,0.590624054163404,2,1
accelerated,0.671405094883726,NA,0.659275795383551,NA,2,0
acceleration,0.716314990054334,0.716314990054334,0.472144822375938,0.472144822375938,1,1
accelerations,0.716314990054334,0.716314990054334,0.472144822375938,0.472144822375938,1,1
accelerator,0.289137779681447,0.289137779681447,0.734759098238572,0.734759098238572,1,1
accelerators,0.289137779681447,0.289137779681447,0.734759098238572,0.734759098238572,1,1
accelerometer,NA,NA,0.550566214736446,0.550566214736446,1,1
accelerometers,NA,NA,0.550566214736446,0.550566214736446,1,1
accent,0.143554267513473,0.0872294177370584,0.249886903214482,0.279689711499517,3,3
accented,0.0585492172242026,NA,-0.0876755063229732,0.0156968670204568,1,1
accenting,0.0610209385447909,NA,0.0176125093571014,0.178386106556582,1,1
accents,0.0959597496895228,0.432155779674651,0.249111166713283,0.762270551577974,3,2
accentuate,0.103629471926471,NA,0.538404186763723,0.565292584858815,2,1
accentuated,0.103629471926471,NA,0.505138518318153,NA,2,0
accentuates,NA,NA,0.532026916413245,0.565292584858815,2,1
accept,0.0859586478872168,0.138749992677339,0.346139600511585,0.323142460228562,2,3
acceptable,NA,NA,0.144454832491158,NA,1,0
acceptance,-0.135229146147394,NA,0.193799776704318,NA,1,0
accepted,0.0585492172242026,0.0125216571595317,-0.0876755063229732,-0.0221923133747881,1,1
accepting,0.0610209385447909,0.0499691766889002,0.0176125093571014,-0.0719864908155392,1,1
accepts,0.103944124617071,0.274253689276981,0.287374229712388,0.246114533321111,2,3
access,NA,0.184098889739418,NA,0.117673199981812,0,4
accesses,-0.0842435598971948,0.0217003757928957,0.506040388848917,0.071829843090313,2,3
accessible,NA,NA,0.247361727937626,0.130241115462548,2,2
accessions,NA,NA,0.210326557423959,0.154039142974504,1,4
accessories,NA,0.19071358486893,NA,0.412163647321762,3,3
accessory,NA,0.19071358486893,0.00677477273127136,0.586614700029325,2,1
accident,0.364972553686167,0.364972553686167,0.241501872809465,0.241501872809465,2,3
accidental,0.00341659392042929,0.13670415907657,-0.0197626669918591,0.200340198278232,1,2
accidentally,NA,0.269991724232711,NA,0.420443063548324,1,2
accidents,0.78080081286272,0.78080081286272,0.697697072143121,0.697697072143121,3,2
acclaim,NA,0.0173511151200226,0.276641293942633,0.203363945966169,1,4
acclaimed,NA,-0.0480110829867597,NA,0.211490020597681,0,3
acclaims,NA,NA,0.276641293942633,0.074504370213034,1,3
acclamation,0.081578742922159,0.081578742922159,0.239372313124357,0.261418328531412,2,1
acclimate,NA,NA,0.555448640722448,NA,2,1
acclimatized,NA,NA,0.565684833938342,0.495670890528656,3,2
accolade,NA,NA,0.520581301972907,0.520581301972907,1,1
accolades,NA,NA,0.520581301972907,0.520581301972907,1,1
accommodate,0.0880642588248531,-0.00780889253424267,0.576445761176107,0.500016043835238,2,1
accommodated,0.12361803541123,NA,0.621000041736397,NA,2,0
accommodates,0.0277448840521341,-0.00780889253424267,0.544570324395528,0.500016043835238,2,1
accommodation,-0.048393848213764,-0.048393848213764,0.748262872727627,0.748262872727627,1,1
accommodations,-0.048393848213764,-0.048393848213764,0.748262872727627,0.748262872727627,1,1
accompanied,0.171591386250293,0.161556135341788,0.411803697474623,0.538211965809196,1,2
accompanies,0.171591386250293,0.102106354011631,0.411803697474623,0.307270209830759,1,4
accompaniment,0.344878971101487,0.344878971101487,0.66662197236044,0.66662197236044,1,2
accompaniments,0.344878971101487,0.344878971101487,0.66662197236044,0.66662197236044,2,1
accompanist,NA,NA,0.428997646311763,0.428997646311763,2,2
accompanists,NA,NA,0.428997646311763,0.428997646311763,1,1
accompany,NA,0.0996359777746857,NA,0.433305702504237,0,3
accomplice,-0.0113226129534332,-0.0269098790740214,0.690417954796947,-0.05357461727761,1,2
accomplices,-0.0113226129534332,-0.0597567611917057,0.690417954796947,0.043775216416527,2,2
accomplish,NA,0.134584282770586,-0.00964126775226553,0.272725352377418,1,2
accomplished,0.00689483285042322,0.296078444615193,0.33215387160966,0.635882645844715,1,1
accomplishes,0.00689483285042322,-0.0597567611917057,0.33215387160966,-0.0144035352117278,1,2
accomplishment,0.224287002869106,0.224287002869106,0.727096414152257,0.727096414152257,1,1
accomplishments,0.224287002869106,0.224287002869106,0.727096414152257,0.727096414152257,1,1
accord,0.0407660753298033,-0.00576985545763726,0.356285349591735,0.0519396996724661,2,10
accordance,NA,NA,NA,-0.0519369797232073,0,1
accorded,NA,0.0396181071251592,NA,0.148108553579479,0,7
according,NA,-0.0196370694848855,NA,-0.15438410035309,0,7
accordion,0.0504432947360276,NA,0.413779457080349,0.497380316752287,3,3
accords,0.0849288238506908,0.0203404301837718,0.791739775081513,0.163294567449905,1,6
accost,NA,-0.0441467783504295,0.450452231223405,0.113348917120228,1,3
accosted,NA,NA,NA,0.122899989156692,0,1
accosting,NA,NA,NA,-0.0490022317723255,0,1
account,0.881419509466018,0.318848496863554,0.849512789654562,0.509973004548431,1,4
accountable,NA,-0.039476056584944,NA,0.0153425113290205,1,1
accountant,0.904002703878443,0.904002703878443,0.56515088354263,0.56515088354263,1,2
accountants,0.904002703878443,0.904002703878443,0.56515088354263,0.56515088354263,2,1
accounted,NA,0.110096763236209,NA,0.259589787783159,0,3
accounting,NA,-0.0619465611812598,0.080315287094766,0.180052408818164,1,5
accounts,0.881419509466018,0.263352513874288,0.849512789654562,0.477654922733544,2,4
accredit,NA,0.0107780062404133,0.460502570388692,0.200937334225302,1,2
accreditation,NA,NA,0.480461384677173,0.480461384677173,1,1
accredited,NA,0.0116398530321403,NA,0.031367359608833,0,1
accrue,0.035260958826913,0.0258351640545423,0.549364933063555,0.209758763538565,2,5
accrued,0.035260958826913,-0.00350275500107297,0.532731762320024,0.177892906833075,2,6
accrues,NA,NA,0.453721037144093,0.128707985674748,2,8
accruing,NA,0.00112012031205851,NA,0.139048658420875,0,2
acculturated,NA,NA,1,NA,2,0
accumulate,0.247002175431605,0.214373174574558,0.457578830136788,0.434986596623524,2,1
accumulated,0.175754561412395,-0.0550988012738645,0.474271297802044,0.190180416768591,2,1
accumulates,0.143125560555348,0.214373174574558,0.45167906428878,0.434986596623524,2,1
accumulating,NA,0.0218862818591469,NA,0.181942298808869,0,2
accumulation,0.256491234541734,0.256491234541734,0.511582332887247,0.324105763554798,1,2
accuracy,NA,0.258711188529632,NA,0.33771550780626,0,1
accusation,0.300563053143547,0.300563053143547,0.805898931528456,0.805898931528456,1,1
accusations,0.300563053143547,0.300563053143547,0.805898931528456,0.805898931528456,1,1
accuse,0.160662009164028,0.0632768948746368,0.389793621633853,0.0776057707529675,4,9
accused,0.184507480570802,0.124797051863496,0.389948656850318,0.332033457998925,4,5
accuses,0.164494565912423,0.136582589589289,0.430969565074859,0.0764982429222724,5,4
accusing,NA,0.0550654949147813,NA,0.207805780431253,1,2
accusingly,NA,-0.139765652321636,NA,0.203115898841623,0,1
accustom,0.172475572295592,0.109683906527704,NA,0.0881674638184647,1,3
accustomed,NA,0.116249737900712,NA,0.2221746709035,0,2
ace,-0.000163347922692143,-0.0156286340177986,0.0520018695118683,0.0385950211030324,23,34
aces,0.00654987772630209,0.0204774961391209,0.0385376426427425,0.0227795764921871,22,23
acetate,NA,0.109310584697132,0.330406218634405,0.179172774112118,1,3
ache,0.0623256032518209,0.118068079128266,0.1571621348035,0.193665003728707,10,7
ached,0.157490119151007,0.0365614402510004,0.232148921724485,0.09126245020217,5,20
aches,0.0214328846585616,0.0517117824375181,0.139061344039422,0.269240192164186,9,3
achieve,0.204700520446495,0.204700520446495,0.473195011523378,0.473195011523378,3,3
achieved,0.19732907756423,0.238512120744865,0.476821750030592,0.419146866325326,3,2
achievement,0.460997666699645,0.460997666699645,0.730198781834758,0.730198781834758,1,1
achievements,0.460997666699645,0.460997666699645,0.730198781834758,0.730198781834758,1,1
achieves,0.0876824738371996,0.0939841609372428,0.397170593147109,0.385771660988606,4,2
aching,-0.000195044160148274,0.0326808315063166,0.0608936871505365,0.0772807016147608,4,20
acid,0.134532490490651,0.287848725144581,0.156750079979214,0.218731686579602,6,6
acidic,NA,0.476028506821337,NA,0.271071420299028,0,2
acidity,0.10703006552715,0.0226308769615203,0.207855610216757,0.238172672465006,4,2
acids,0.438378069512421,0.408526008846116,0.345140035593638,0.267897483774725,3,5
acknowledge,0.0840233153632433,0.136192013561964,0.597764331935967,0.619334936512145,2,1
acknowledged,0.0657257762051669,0.136192013561964,0.636446645454892,0.619334936512145,2,1
acknowledgement,0.00263015827094209,0.050088223534142,0.650362849848806,0.416926189007447,2,2
acknowledges,0.0135570780064461,NA,0.614876040878714,NA,2,0
acknowledgment,-0.0617498372283134,-0.126129832727569,0.646278614165308,0.372011783330356,2,2
acknowledgments,-0.126129832727569,-0.0380208045967134,0.517370452028521,0.412841953323949,2,2
acme,0.0173155932772247,-0.0378291299684923,0.00390680115490359,0.0956318129878768,6,3
acne,-0.0383319919285125,-0.0314688137225486,0.00491423197021623,0.0317237631367102,6,9
acolyte,1,1,0.367396967979483,0.367396967979483,1,1
acorn,0.184174517105292,0.174870200925459,0.118599039398717,0.104952689689486,4,6
acorns,0.139470141522282,0.193867042962046,0.156146533484452,0.198625332342558,5,4
acoustic,0.388077421168006,0.388077421168006,0.398263554840511,0.398263554840511,1,1
acoustics,0.388077421168006,0.388077421168006,0.398263554840511,0.398263554840511,1,1
acquaint,-0.0019124175554773,-0.0019124175554773,0.341906325681364,0.341906325681364,1,1
acquaintance,0.264296138267885,NA,0.703603085702438,NA,1,0
acquiesce,0.0367456940429812,0.0367456940429812,0.502827876476219,0.566602737806001,2,1
acquiesced,0.0367456940429812,0.0367456940429812,0.497240041073039,0.566602737806001,2,1
acquire,0.399581016369919,0.399581016369919,0.475776785548253,0.605782570863196,3,2
acquired,0.400784132841823,0.400784132841823,0.435492991821431,0.589045642996674,3,2
acquires,0.298847876331043,0.298847876331043,0.344713421797515,0.510023233931096,4,2
acquisition,0.126095936802099,0.126095936802099,0.734652664593032,0.734652664593032,1,2
acquisitions,0.126095936802099,0.126095936802099,0.734652664593032,0.734652664593032,2,1
acquit,NA,NA,0.439856843410536,0.439856843410536,1,1
acquittal,NA,0.0128363941257816,0.58953483381138,0.621372005920292,1,2
acquitted,NA,0.0128363941257816,NA,0.653209178029204,1,1
acre,0.0947174645107116,0.0470842370454013,0.0649350355872584,0.0363731068442277,11,19
acreage,0.0772397998646697,NA,0.386918552327747,NA,1,0
acres,0.0647851653028006,0.0977080122796884,0.0857256688874155,0.0480125006650872,9,14
acrid,0.0170086877801321,NA,0.0966679408108258,NA,3,0
acrobat,0.372756801206257,0.372756801206257,0.334352423940905,0.334352423940905,1,1
acrobatic,-0.0187731147632394,-0.0187731147632394,0.558897159128518,0.394416592358344,2,2
acrobatics,-0.0187731147632394,-0.0187731147632394,0.563491193597833,0.663105446957089,2,1
acrobats,0.372756801206257,0.372756801206257,0.334352423940905,0.334352423940905,1,1
acronym,NA,NA,0.468634687711807,0.468634687711807,1,2
acropolis,NA,NA,NA,0.285523008690949,0,1
across,0.289655949332104,0.289655949332104,0.458692112583712,0.458692112583712,1,1
acrylic,0.458632828783001,0.458632828783001,0.548012066471755,0.548012066471755,1,1
act,0.0423580319366421,0.0251802723732065,0.154269536960792,0.0578897606757108,13,31
acted,-0.0118010316606484,-0.0114206332676144,-0.107636836460455,-0.0569774597948938,1,2
acting,-0.0504699540929578,0.0507230413741176,-0.0589172378237482,0.0820721313770909,2,3
action,0.141996297391129,0.126699598796757,0.168021068222123,0.123325198390142,5,7
actions,0.130634961719116,0.184547968520251,0.221991521169624,0.311760879981926,5,4
activate,0.108854055533732,0.031353175055926,0.66422268434198,0.677010403668596,2,1
activated,0.347957872531439,NA,0.59471115297624,NA,2,0
activation,NA,NA,0.228722319854205,0.228722319854205,1,1
active,NA,0.0189034315644611,0.09075546195239,0.118769287441635,2,4
activism,0.151929865928032,NA,0.575956804951938,NA,2,1
activist,0.235682620571733,0.319435375215434,0.612103866347737,0.648250927743536,2,2
activities,NA,0.768922305537175,NA,0.704448553385792,0,1
activity,NA,0.768922305537175,NA,0.704448553385792,0,2
actor,0.253063613409274,0.170267821235588,0.209449449654054,0.128925662024147,4,9
actors,0.49589845209095,0.35482510859796,0.403766223842468,0.146220283072874,2,5
acts,0.0891044781905216,0.108022810164502,0.177980218885215,0.154710360750262,9,12
actual,0.067920828954972,0.139790289903856,0.271281125055855,0.42070606931501,2,3
actualities,NA,-0.0832568490476613,NA,0.325307189546866,0,1
actuality,NA,-0.0832568490476613,0.154733458848646,0.240020324197756,1,2
actually,0.10324270589661,0.193385958849117,0.0504801340745842,0.310305573824375,1,3
acuity,0.00131009698711049,NA,0.176101289333183,NA,1,0
acute,-0.0287018887536825,0.040591664730643,-0.030662919902777,-0.0401600365334892,2,2
acutely,NA,NA,0.159754293998885,0.159754293998885,1,1
acuteness,-0.0564868573396803,-0.0564868573396803,0.25591800994645,0.25591800994645,1,1
ad,0.0309541955972598,0.0175647490287396,0.108194722230885,0.0612773161224763,36,37
ada,0.0117072649297739,0.00888286025941726,0.100595711732639,0.0788050454397981,19,19
adage,0.0394615535914605,-0.0144918251534326,0.34586673111978,-0.0734596179630197,1,3
adam,0.0352154791794175,0.0297797649430088,0.0196651769428446,0.0348218243846063,5,12
adapt,0.159358503427625,0.114992015738969,0.385395444959723,0.225474727408771,3,5
adaptable,-0.0677157344745162,-0.0677157344745162,0.235054280717397,0.235054280717397,2,1
adaptation,0.770893547207543,0.770893547207543,0.705701347810933,0.705701347810933,1,1
adaptations,0.770893547207543,0.770893547207543,0.705701347810933,0.705701347810933,1,1
adapted,0.0393098216010907,0.0594912077716823,0.147829818497815,0.231529442792444,2,1
adapter,0.0719039629450877,0.0562763861633198,0.411499009219177,0.322852656249331,4,6
adapters,0.0909228709910972,0.165754070301719,0.562098083762157,0.535538329298555,4,3
adapting,-0.0408046154533379,0.244955387331011,0.379175335352531,0.296360110617656,1,2
add,0.028826113173636,0.0241781719387516,0.121997460008458,0.0317557394669233,12,37
added,0.0864211046170919,0.0408515658792641,-0.116746526073884,-0.0609930543060861,6,17
addendum,NA,NA,NA,0.373470356642189,1,4
adder,-0.00754204609987037,-0.00360925344770652,0.100279015337502,0.0914268143871087,13,35
addict,0.475344558634333,0.475344558634333,0.287568292742885,0.287568292742885,2,3
addicted,-0.0832030782597026,-0.0832030782597026,NA,NA,1,1
addiction,0.148777487487489,0.119193340805013,0.257584162795201,0.180655352450506,3,4
addicts,0.926243208615953,0.926243208615953,0.303534075283375,0.303534075283375,3,2
adding,0.0115842745658572,0.00357185454283189,-0.0632533626184999,-0.0417441090199187,6,20
addition,0.091603962888625,0.0665235000852515,0.195645233585708,0.120130690659305,3,7
additional,NA,0.0542541236470711,NA,0.56058588670466,0,1
additionally,NA,0.0542541236470711,NA,0.56058588670466,0,1
additions,0.0971191403825727,0.0581880151358396,0.1321235128425,0.14720365293524,3,5
additive,0.351976066656059,0.652124482935533,0.44562550340611,0.647517983209141,2,1
additives,0.652124482935533,0.652124482935533,0.647517983209141,0.647517983209141,1,1
addle,0.150584297971783,0.0596943742760798,0.0899841629757675,0.0561488182782885,6,14
address,NA,0.230042567208116,NA,0.254728592020071,0,6
addressed,0.467082843564666,0.16742762876997,0.334342671362866,0.162098473417868,3,8
addressee,0.536128200502947,0.0571732809942034,0.213752860413492,0.250555816111807,4,2
addressees,NA,NA,0.225637532429734,0.330365063286479,2,2
addresses,0.381495965688409,-0.077101731997779,0.285852487855043,-0.0283347526880486,5,4
addressing,NA,0.0322279208736249,NA,0.0526007517754219,0,3
adds,0.0455398475221289,0.0331789638416944,0.11749648183568,0.042775424854357,7,29
adduce,0.00565994734447828,0.0205303133260191,0.28362014531891,0.118641899383909,3,5
adele,0.162797366806516,0.10777961177665,0.114616092220143,0.0804683602087501,1,4
adept,-0.011346901334579,-0.011346901334579,0.140720324511347,0.140720324511347,3,3
adhere,0.136315489019663,0.136315489019663,0.720089612242056,0.720089612242056,2,2
adhered,0.0629533179624836,0.0629533179624836,0.720847387620369,0.720847387620369,2,2
adherent,0.016127612114311,0.016127612114311,0.381432439968713,0.381432439968713,1,1
adherents,0.016127612114311,0.016127612114311,0.381432439968713,0.381432439968713,1,1
adheres,0.0413584267883403,0.0413584267883403,0.658256204450673,0.658256204450673,2,2
adhesion,NA,NA,0.373441945830329,0.373441945830329,1,1
adhesive,0.745867791481493,0.745867791481493,0.568260137617,0.568260137617,1,1
adhesives,0.745867791481493,0.745867791481493,0.568260137617,0.568260137617,1,1
adieu,NA,0.0460912272319531,0.279419024822398,0.0771321730135023,2,10
adios,-0.00128999819291095,NA,0.0966320280674952,NA,2,0
adirondack,0.709510362139626,0.709510362139626,0.595113142028263,0.595113142028263,1,1
adirondacks,0.709510362139626,0.709510362139626,0.595113142028263,0.595113142028263,1,1
adjective,0.927336107390291,0.927336107390291,0.703615001774208,0.703615001774208,1,1
adjectives,0.927336107390291,0.927336107390291,0.703615001774208,0.703615001774208,1,1
adjoin,NA,NA,0.354702527324907,0.253983812743012,2,4
adjoined,NA,0.0363546692844733,NA,0.177837138324942,0,4
adjoining,NA,0.0137756150826344,NA,-0.000691278879993608,0,2
adjoins,NA,-0.0339514488002797,0.313254675880865,0.319132786218888,2,4
adjourn,0.505422110411009,0.322536792906911,0.60133804391699,0.36187220708002,1,4
adjourned,NA,0.0918996540473808,NA,0.401713313656347,0,3
adjourning,NA,0.016336837852498,NA,0.016965485969463,0,1
adjournment,-0.0843927519594562,-0.0843927519594562,0.371337307431722,0.371337307431722,1,1
adjourns,0.505422110411009,0.162445833230037,0.60133804391699,0.415220222881248,1,3
adjudge,NA,NA,0.312087049484313,0.162137504427752,2,2
adjudged,NA,-0.00926909245360624,0.312087049484313,0.374724084860613,2,2
adjudicate,NA,NA,0.469689562139571,0.469659697330231,2,1
adjudication,NA,NA,0.354193991452737,0.354193991452737,1,1
adjunct,-0.0612285000008777,-0.0405495617238474,0.334540160789513,0.162396914525043,1,2
adjuncts,-0.0612285000008777,-0.0612285000008777,0.334540160789513,0.334540160789513,1,1
adjure,NA,-0.00223179969274213,NA,NA,3,7
adjust,0.294214549071029,0.0993016815161064,0.596240744954541,0.219410060823499,1,4
adjusted,0.0854353771794099,NA,0.260338894225762,NA,1,0
adjusting,NA,-0.0317484822373692,NA,NA,0,1
adjustment,0.898547398179651,0.898547398179651,0.796359858796774,0.796359858796774,1,2
adjustments,0.898547398179651,0.898547398179651,0.796359858796774,0.796359858796774,2,1
adjusts,0.294214549071029,0.1373057144656,0.596240744954541,0.327838529051583,1,3
administer,0.175081328988827,0.278821295799229,0.554954747896793,0.628769568389917,1,2
administered,NA,0.243374065973418,NA,0.618790414266869,0,2
administers,0.175081328988827,0.139634099163016,0.554954747896793,0.544975593773745,1,2
administration,0.682395130496792,0.682395130496792,0.543428941509615,0.543428941509615,1,2
administrative,NA,NA,NA,0.107701954830964,1,2
administrator,0.548370357712258,0.548370357712258,0.476094798708149,0.476094798708149,1,2
administrators,0.548370357712258,0.548370357712258,0.476094798708149,0.476094798708149,2,1
admirable,0.104349884570897,NA,0.44342262424016,NA,1,0
admirably,0.104349884570897,NA,0.44342262424016,NA,1,0
admiral,0.369115937990082,0.369115937990082,0.407811707886778,0.407811707886778,1,2
admirals,0.369115937990082,0.369115937990082,0.407811707886778,0.407811707886778,2,1
admiralty,NA,NA,NA,0.283770771671833,0,2
admire,0.151266034008741,0.177521163718077,0.516941813585502,0.627538042478846,3,2
admired,0.230637279037148,0.212849254566816,0.556064798603358,0.624157236840704,3,2
admirer,0.133936924504791,0.153897387046954,0.396807876427232,0.486085284632316,4,1
admirers,0.0875802839364355,0.153897387046954,0.43591337497274,0.486085284632316,2,1
admires,0.0780027867718146,0.136933378928506,0.497672124614184,0.609715044997221,4,2
admiring,0.0974810490579928,NA,NA,NA,1,0
admissible,NA,NA,0.428440436225553,NA,1,1
admission,0.602357410680413,0.309511927627909,0.57444419275828,0.42169205176519,1,2
admissions,0.602357410680413,0.296555138030965,0.57444419275828,0.328839919658153,1,2
admit,0.149687829126124,0.149687829126124,0.246705563734332,0.620811204830365,3,1
admits,0.149687829126124,0.149687829126124,0.269988984297847,0.620811204830365,2,1
admonish,NA,0.117163486470693,NA,0.573964286091958,0,1
admonished,0.0764811973160235,0.117163486470693,0.496696098784406,0.573964286091958,1,1
admonishments,NA,NA,0.480101475261121,0.480101475261121,1,1
admonition,-0.0463378405851033,-0.0463378405851033,0.64701728155877,0.64701728155877,1,1
admonitions,-0.0463378405851033,-0.0463378405851033,0.64701728155877,0.64701728155877,1,1
ado,0.0132086307405618,0.0358060939324572,0.0435688004387492,0.0118377158432768,12,10
adobe,0.00996314943997321,0.00525185739710864,0.128957303261854,0.218330914026467,2,2
adolescent,0.930493852614395,0.930493852614395,0.67145351718732,0.67145351718732,1,2
adolescents,0.930493852614395,0.930493852614395,0.67145351718732,0.67145351718732,2,1
adolf,-0.0290617996788912,NA,0.128417523702498,NA,1,0
adopt,0.0400412761427609,0.0439380143680806,0.349273711799491,0.220722448769858,3,5
adopted,0.101052212668133,0.0594912077716823,0.058469947509891,0.231529442792444,3,1
adopting,-0.0408046154533379,0.0128211113754077,0.379175335352531,0.311561497184096,1,2
adoption,NA,NA,0.349239037851593,0.349239037851593,2,2
adopts,0.0966108322221704,0.102713676712697,0.301076694292547,0.221096804211332,3,5
adorable,NA,NA,0.489558893363178,NA,1,0
adoration,NA,-0.0103556437718602,NA,0.000713947889054849,1,2
adore,0.0864743427712939,0.073923593155293,0.268706534427549,0.183844815859524,6,11
adored,0.171961879247352,0.09140391063101,0.361682346780015,0.172983809242611,4,9
