,batch_size,learning_rate,code_name,epoch,timetick,freq,reg,word,acc,sse
4433,64,0.001,task_effect_r0029,140,10,High,Regular,stop,1.0,0.6920459
4434,64,0.001,task_effect_r0029,140,10,High,Regular,soon,1.0,0.08755845
4435,64,0.001,task_effect_r0029,140,10,High,Regular,which,1.0,0.16155809
4436,64,0.001,task_effect_r0029,140,10,High,Regular,week,1.0,0.09723962
4437,64,0.001,task_effect_r0029,140,10,High,Regular,with,1.0,0.11766467
4438,64,0.001,task_effect_r0029,140,10,High,Regular,when,1.0,0.103820026
4439,64,0.001,task_effect_r0029,140,10,High,Regular,write,1.0,0.08879161
4440,64,0.001,task_effect_r0029,140,10,High,Regular,will,1.0,0.10314019
4441,64,0.001,task_effect_r0029,140,10,Low,Regular,bus,1.0,0.116186775
4442,64,0.001,task_effect_r0029,140,10,Low,Regular,broke,1.0,0.10703518
4443,64,0.001,task_effect_r0029,140,10,Low,Regular,beam,1.0,0.08346152
4444,64,0.001,task_effect_r0029,140,10,Low,Regular,deed,1.0,0.09581533
4445,64,0.001,task_effect_r0029,140,10,Low,Regular,dots,1.0,0.06537942
4446,64,0.001,task_effect_r0029,140,10,Low,Regular,float,1.0,0.13851759
4447,64,0.001,task_effect_r0029,140,10,Low,Regular,grape,1.0,0.06892738
4448,64,0.001,task_effect_r0029,140,10,Low,Regular,lunch,1.0,0.11048904
4449,64,0.001,task_effect_r0029,140,10,Low,Regular,peel,1.0,0.07537292
4450,64,0.001,task_effect_r0029,140,10,Low,Regular,fade,1.0,0.119452305
4451,64,0.001,task_effect_r0029,140,10,Low,Regular,pitch,1.0,0.124485664
4452,64,0.001,task_effect_r0029,140,10,Low,Regular,pump,1.0,0.10698046
4453,64,0.001,task_effect_r0029,140,10,Low,Regular,ripe,1.0,0.09117857
4454,64,0.001,task_effect_r0029,140,10,Low,Regular,slip,1.0,0.07029869
4455,64,0.001,task_effect_r0029,140,10,Low,Regular,slam,1.0,0.07556654
4456,64,0.001,task_effect_r0029,140,10,Low,Regular,stunt,1.0,0.077615485
4457,64,0.001,task_effect_r0029,140,10,Low,Regular,swore,1.0,0.109906055
4458,64,0.001,task_effect_r0029,140,10,Low,Regular,trunk,1.0,0.11206227
4459,64,0.001,task_effect_r0029,140,10,Low,Regular,wit,1.0,0.121555746
4460,64,0.001,task_effect_r0029,140,10,Low,Regular,weld,1.0,0.116723485
4461,64,0.001,task_effect_r0029,140,10,Low,Regular,wax,1.0,0.13403952
4462,64,0.001,task_effect_r0029,140,10,Low,Regular,wing,1.0,0.16320997
4463,64,0.001,task_effect_r0029,140,10,Low,Regular,wake,1.0,0.11158251
4464,64,0.001,task_effect_r0029,140,11,High,Exception,are,0.0,1.9007988
4465,64,0.001,task_effect_r0029,140,11,High,Exception,both,1.0,0.06819762
4466,64,0.001,task_effect_r0029,140,11,High,Exception,break,1.0,0.08961755
4467,64,0.001,task_effect_r0029,140,11,High,Exception,choose,1.0,0.12770738
4468,64,0.001,task_effect_r0029,140,11,High,Exception,come,1.0,0.08017537
4469,64,0.001,task_effect_r0029,140,11,High,Exception,do,1.0,0.0927387
4470,64,0.001,task_effect_r0029,140,11,High,Exception,does,1.0,1.1674113
4471,64,0.001,task_effect_r0029,140,11,High,Exception,done,1.0,0.72621244
4472,64,0.001,task_effect_r0029,140,11,High,Exception,foot,1.0,0.0889738
4473,64,0.001,task_effect_r0029,140,11,High,Exception,give,1.0,0.074492715
4474,64,0.001,task_effect_r0029,140,11,High,Exception,great,1.0,0.06041029
4475,64,0.001,task_effect_r0029,140,11,High,Exception,have,1.0,1.054746
4476,64,0.001,task_effect_r0029,140,11,High,Exception,move,1.0,0.06333031
4477,64,0.001,task_effect_r0029,140,11,High,Exception,pull,1.0,0.098526835
4478,64,0.001,task_effect_r0029,140,11,High,Exception,said,0.0,0.6232403
4479,64,0.001,task_effect_r0029,140,11,High,Exception,says,1.0,0.24692826
4480,64,0.001,task_effect_r0029,140,11,High,Exception,shall,0.0,1.8862926
4481,64,0.001,task_effect_r0029,140,11,High,Exception,want,1.0,0.15840682
4482,64,0.001,task_effect_r0029,140,11,High,Exception,watch,1.0,0.1399937
4483,64,0.001,task_effect_r0029,140,11,High,Exception,were,0.0,1.5736597
4484,64,0.001,task_effect_r0029,140,11,High,Exception,what,1.0,1.3331305
4485,64,0.001,task_effect_r0029,140,11,High,Exception,word,1.0,1.1016259
4486,64,0.001,task_effect_r0029,140,11,High,Exception,work,1.0,0.20456961
4487,64,0.001,task_effect_r0029,140,11,Low,Exception,bowl,1.0,0.11713614
4488,64,0.001,task_effect_r0029,140,11,Low,Exception,broad,1.0,0.066069424
4489,64,0.001,task_effect_r0029,140,11,Low,Exception,bush,1.0,0.1449254
4490,64,0.001,task_effect_r0029,140,11,Low,Exception,deaf,1.0,0.0851143
4491,64,0.001,task_effect_r0029,140,11,Low,Exception,doll,1.0,0.08737704
4492,64,0.001,task_effect_r0029,140,11,Low,Exception,flood,1.0,0.14027226
4493,64,0.001,task_effect_r0029,140,11,Low,Exception,gross,1.0,0.90417105
4494,64,0.001,task_effect_r0029,140,11,Low,Exception,lose,0.0,0.8266115
4495,64,0.001,task_effect_r0029,140,11,Low,Exception,pear,0.0,0.5917416
4496,64,0.001,task_effect_r0029,140,11,Low,Exception,phase,0.0,1.1475096
4497,64,0.001,task_effect_r0029,140,11,Low,Exception,pint,1.0,0.7292478
4498,64,0.001,task_effect_r0029,140,11,Low,Exception,plow,1.0,0.09640898
4499,64,0.001,task_effect_r0029,140,11,Low,Exception,rouse,0.0,1.0475216
4500,64,0.001,task_effect_r0029,140,11,Low,Exception,sew,0.0,2.100228
4501,64,0.001,task_effect_r0029,140,11,Low,Exception,shoe,0.0,0.85914236
4502,64,0.001,task_effect_r0029,140,11,Low,Exception,spook,1.0,0.058423206
4503,64,0.001,task_effect_r0029,140,11,Low,Exception,swamp,1.0,0.054903965
4504,64,0.001,task_effect_r0029,140,11,Low,Exception,swarm,1.0,0.12916043
4505,64,0.001,task_effect_r0029,140,11,Low,Exception,touch,1.0,0.1145464
4506,64,0.001,task_effect_r0029,140,11,Low,Exception,wad,1.0,0.25859913
4507,64,0.001,task_effect_r0029,140,11,Low,Exception,wand,1.0,0.10154934
4508,64,0.001,task_effect_r0029,140,11,Low,Exception,wash,1.0,0.19181806
4509,64,0.001,task_effect_r0029,140,11,Low,Exception,wool,0.0,0.66774094
4510,64,0.001,task_effect_r0029,140,11,Low,Exception,worm,1.0,1.3882809
4511,64,0.001,task_effect_r0029,140,11,High,Regular,out,1.0,0.051167425
4512,64,0.001,task_effect_r0029,140,11,High,Regular,big,1.0,0.060704336
4513,64,0.001,task_effect_r0029,140,11,High,Regular,best,1.0,0.057747696
4514,64,0.001,task_effect_r0029,140,11,High,Regular,class,1.0,0.09298599
4515,64,0.001,task_effect_r0029,140,11,High,Regular,came,1.0,0.056908034
4516,64,0.001,task_effect_r0029,140,11,High,Regular,did,1.0,0.059923064
4517,64,0.001,task_effect_r0029,140,11,High,Regular,tell,1.0,0.079957165
4518,64,0.001,task_effect_r0029,140,11,High,Regular,dark,1.0,0.07900656
4519,64,0.001,task_effect_r0029,140,11,High,Regular,fact,1.0,0.081408665
4520,64,0.001,task_effect_r0029,140,11,High,Regular,got,1.0,0.10822181
4521,64,0.001,task_effect_r0029,140,11,High,Regular,group,1.0,0.06300971
4522,64,0.001,task_effect_r0029,140,11,High,Regular,him,1.0,0.092838496
4523,64,0.001,task_effect_r0029,140,11,High,Regular,place,1.0,0.05895785
4524,64,0.001,task_effect_r0029,140,11,High,Regular,page,1.0,0.07379574
4525,64,0.001,task_effect_r0029,140,11,High,Regular,see,1.0,0.08743286
4526,64,0.001,task_effect_r0029,140,11,High,Regular,stop,1.0,0.17316973
4527,64,0.001,task_effect_r0029,140,11,High,Regular,soon,1.0,0.06584428
4528,64,0.001,task_effect_r0029,140,11,High,Regular,which,1.0,0.12393044
4529,64,0.001,task_effect_r0029,140,11,High,Regular,week,1.0,0.082413256
4530,64,0.001,task_effect_r0029,140,11,High,Regular,with,1.0,0.08013372
4531,64,0.001,task_effect_r0029,140,11,High,Regular,when,1.0,0.08300674
4532,64,0.001,task_effect_r0029,140,11,High,Regular,write,1.0,0.067485645
4533,64,0.001,task_effect_r0029,140,11,High,Regular,will,1.0,0.07501046
4534,64,0.001,task_effect_r0029,140,11,Low,Regular,bus,1.0,0.09077851
4535,64,0.001,task_effect_r0029,140,11,Low,Regular,broke,1.0,0.08878115
4536,64,0.001,task_effect_r0029,140,11,Low,Regular,beam,1.0,0.060908414
4537,64,0.001,task_effect_r0029,140,11,Low,Regular,deed,1.0,0.07235187
4538,64,0.001,task_effect_r0029,140,11,Low,Regular,dots,1.0,0.052730523
4539,64,0.001,task_effect_r0029,140,11,Low,Regular,float,1.0,0.10848346
4540,64,0.001,task_effect_r0029,140,11,Low,Regular,grape,1.0,0.043098483
4541,64,0.001,task_effect_r0029,140,11,Low,Regular,lunch,1.0,0.07362776
4542,64,0.001,task_effect_r0029,140,11,Low,Regular,peel,1.0,0.06036255
4543,64,0.001,task_effect_r0029,140,11,Low,Regular,fade,1.0,0.10021974
4544,64,0.001,task_effect_r0029,140,11,Low,Regular,pitch,1.0,0.09623017
4545,64,0.001,task_effect_r0029,140,11,Low,Regular,pump,1.0,0.08568006
4546,64,0.001,task_effect_r0029,140,11,Low,Regular,ripe,1.0,0.066413015
4547,64,0.001,task_effect_r0029,140,11,Low,Regular,slip,1.0,0.044121865
4548,64,0.001,task_effect_r0029,140,11,Low,Regular,slam,1.0,0.05233886
4549,64,0.001,task_effect_r0029,140,11,Low,Regular,stunt,1.0,0.05391395
4550,64,0.001,task_effect_r0029,140,11,Low,Regular,swore,1.0,0.06891367
4551,64,0.001,task_effect_r0029,140,11,Low,Regular,trunk,1.0,0.0901683
4552,64,0.001,task_effect_r0029,140,11,Low,Regular,wit,1.0,0.0931996
4553,64,0.001,task_effect_r0029,140,11,Low,Regular,weld,1.0,0.08525264
4554,64,0.001,task_effect_r0029,140,11,Low,Regular,wax,1.0,0.120391294
4555,64,0.001,task_effect_r0029,140,11,Low,Regular,wing,1.0,0.120495476
4556,64,0.001,task_effect_r0029,140,11,Low,Regular,wake,1.0,0.086297646
4557,64,0.001,task_effect_r0029,140,12,High,Exception,are,0.0,1.9189925
4558,64,0.001,task_effect_r0029,140,12,High,Exception,both,1.0,0.10220704
4559,64,0.001,task_effect_r0029,140,12,High,Exception,break,1.0,0.06674861
4560,64,0.001,task_effect_r0029,140,12,High,Exception,choose,1.0,0.124467574
4561,64,0.001,task_effect_r0029,140,12,High,Exception,come,1.0,0.05695244
4562,64,0.001,task_effect_r0029,140,12,High,Exception,do,1.0,0.0756471
4563,64,0.001,task_effect_r0029,140,12,High,Exception,does,1.0,0.8560315
4564,64,0.001,task_effect_r0029,140,12,High,Exception,done,1.0,0.9121938
4565,64,0.001,task_effect_r0029,140,12,High,Exception,foot,1.0,0.06362163
4566,64,0.001,task_effect_r0029,140,12,High,Exception,give,1.0,0.050922554
4567,64,0.001,task_effect_r0029,140,12,High,Exception,great,1.0,0.04572366
4568,64,0.001,task_effect_r0029,140,12,High,Exception,have,0.0,0.95417374
4569,64,0.001,task_effect_r0029,140,12,High,Exception,move,1.0,0.04599999
4570,64,0.001,task_effect_r0029,140,12,High,Exception,pull,1.0,0.06530239
4571,64,0.001,task_effect_r0029,140,12,High,Exception,said,0.0,0.6157857
4572,64,0.001,task_effect_r0029,140,12,High,Exception,says,1.0,0.06330725
4573,64,0.001,task_effect_r0029,140,12,High,Exception,shall,0.0,1.2557977
4574,64,0.001,task_effect_r0029,140,12,High,Exception,want,1.0,0.05914189
4575,64,0.001,task_effect_r0029,140,12,High,Exception,watch,1.0,0.11400552
4576,64,0.001,task_effect_r0029,140,12,High,Exception,were,0.0,1.870403
4577,64,0.001,task_effect_r0029,140,12,High,Exception,what,1.0,1.1718848
4578,64,0.001,task_effect_r0029,140,12,High,Exception,word,1.0,0.9925851
4579,64,0.001,task_effect_r0029,140,12,High,Exception,work,1.0,0.41614166
4580,64,0.001,task_effect_r0029,140,12,Low,Exception,bowl,1.0,0.07978071
4581,64,0.001,task_effect_r0029,140,12,Low,Exception,broad,1.0,0.04840588
4582,64,0.001,task_effect_r0029,140,12,Low,Exception,bush,1.0,0.065006234
4583,64,0.001,task_effect_r0029,140,12,Low,Exception,deaf,1.0,0.06378884
4584,64,0.001,task_effect_r0029,140,12,Low,Exception,doll,1.0,0.05626689
4585,64,0.001,task_effect_r0029,140,12,Low,Exception,flood,1.0,0.12197123
4586,64,0.001,task_effect_r0029,140,12,Low,Exception,gross,0.0,2.4383583
4587,64,0.001,task_effect_r0029,140,12,Low,Exception,lose,0.0,1.5116841
4588,64,0.001,task_effect_r0029,140,12,Low,Exception,pear,0.0,0.6716139
4589,64,0.001,task_effect_r0029,140,12,Low,Exception,phase,0.0,1.173655
4590,64,0.001,task_effect_r0029,140,12,Low,Exception,pint,1.0,0.31302533
4591,64,0.001,task_effect_r0029,140,12,Low,Exception,plow,1.0,0.087747544
4592,64,0.001,task_effect_r0029,140,12,Low,Exception,rouse,0.0,1.0503896
4593,64,0.001,task_effect_r0029,140,12,Low,Exception,sew,0.0,2.0979981
4594,64,0.001,task_effect_r0029,140,12,Low,Exception,shoe,0.0,0.83368176
4595,64,0.001,task_effect_r0029,140,12,Low,Exception,spook,1.0,0.053655013
4596,64,0.001,task_effect_r0029,140,12,Low,Exception,swamp,1.0,0.036958512
4597,64,0.001,task_effect_r0029,140,12,Low,Exception,swarm,1.0,0.09496136
4598,64,0.001,task_effect_r0029,140,12,Low,Exception,touch,1.0,0.07455727
4599,64,0.001,task_effect_r0029,140,12,Low,Exception,wad,1.0,0.08864159
4600,64,0.001,task_effect_r0029,140,12,Low,Exception,wand,1.0,0.07791409
4601,64,0.001,task_effect_r0029,140,12,Low,Exception,wash,1.0,0.06890569
4602,64,0.001,task_effect_r0029,140,12,Low,Exception,wool,0.0,0.36410463
4603,64,0.001,task_effect_r0029,140,12,Low,Exception,worm,1.0,0.7718442
4604,64,0.001,task_effect_r0029,140,12,High,Regular,out,1.0,0.036984455
4605,64,0.001,task_effect_r0029,140,12,High,Regular,big,1.0,0.04027066
4606,64,0.001,task_effect_r0029,140,12,High,Regular,best,1.0,0.04041785
4607,64,0.001,task_effect_r0029,140,12,High,Regular,class,1.0,0.07638088
4608,64,0.001,task_effect_r0029,140,12,High,Regular,came,1.0,0.030044628
4609,64,0.001,task_effect_r0029,140,12,High,Regular,did,1.0,0.041977584
4610,64,0.001,task_effect_r0029,140,12,High,Regular,tell,1.0,0.05425122
4611,64,0.001,task_effect_r0029,140,12,High,Regular,dark,1.0,0.06700173
4612,64,0.001,task_effect_r0029,140,12,High,Regular,fact,1.0,0.061757483
4613,64,0.001,task_effect_r0029,140,12,High,Regular,got,1.0,0.1111027
4614,64,0.001,task_effect_r0029,140,12,High,Regular,group,1.0,0.050228626
4615,64,0.001,task_effect_r0029,140,12,High,Regular,him,1.0,0.066063076
4616,64,0.001,task_effect_r0029,140,12,High,Regular,place,1.0,0.04846452
4617,64,0.001,task_effect_r0029,140,12,High,Regular,page,1.0,0.054356825
4618,64,0.001,task_effect_r0029,140,12,High,Regular,see,1.0,0.06561777
4619,64,0.001,task_effect_r0029,140,12,High,Regular,stop,1.0,0.036773667
4620,64,0.001,task_effect_r0029,140,12,High,Regular,soon,1.0,0.06194146
4621,64,0.001,task_effect_r0029,140,12,High,Regular,which,1.0,0.08169315
4622,64,0.001,task_effect_r0029,140,12,High,Regular,week,1.0,0.069003776
4623,64,0.001,task_effect_r0029,140,12,High,Regular,with,1.0,0.053857975
4624,64,0.001,task_effect_r0029,140,12,High,Regular,when,1.0,0.06893352
4625,64,0.001,task_effect_r0029,140,12,High,Regular,write,1.0,0.053859837
4626,64,0.001,task_effect_r0029,140,12,High,Regular,will,1.0,0.051137157
4627,64,0.001,task_effect_r0029,140,12,Low,Regular,bus,1.0,0.07077968
4628,64,0.001,task_effect_r0029,140,12,Low,Regular,broke,1.0,0.07026757
4629,64,0.001,task_effect_r0029,140,12,Low,Regular,beam,1.0,0.04660757
4630,64,0.001,task_effect_r0029,140,12,Low,Regular,deed,1.0,0.047583938
4631,64,0.001,task_effect_r0029,140,12,Low,Regular,dots,1.0,0.11620239
4632,64,0.001,task_effect_r0029,140,12,Low,Regular,float,1.0,0.08276386
4633,64,0.001,task_effect_r0029,140,12,Low,Regular,grape,1.0,0.027443048
4634,64,0.001,task_effect_r0029,140,12,Low,Regular,lunch,1.0,0.05039059
4635,64,0.001,task_effect_r0029,140,12,Low,Regular,peel,1.0,0.049240597
4636,64,0.001,task_effect_r0029,140,12,Low,Regular,fade,1.0,0.086474456
4637,64,0.001,task_effect_r0029,140,12,Low,Regular,pitch,1.0,0.067976594
4638,64,0.001,task_effect_r0029,140,12,Low,Regular,pump,1.0,0.06900971
4639,64,0.001,task_effect_r0029,140,12,Low,Regular,ripe,1.0,0.04528992
4640,64,0.001,task_effect_r0029,140,12,Low,Regular,slip,1.0,0.027540121
4641,64,0.001,task_effect_r0029,140,12,Low,Regular,slam,1.0,0.036059827
4642,64,0.001,task_effect_r0029,140,12,Low,Regular,stunt,1.0,0.040076092
4643,64,0.001,task_effect_r0029,140,12,Low,Regular,swore,1.0,0.04982149
4644,64,0.001,task_effect_r0029,140,12,Low,Regular,trunk,1.0,0.07482135
4645,64,0.001,task_effect_r0029,140,12,Low,Regular,wit,1.0,0.06954044
4646,64,0.001,task_effect_r0029,140,12,Low,Regular,weld,1.0,0.06093929
4647,64,0.001,task_effect_r0029,140,12,Low,Regular,wax,1.0,0.11171087
4648,64,0.001,task_effect_r0029,140,12,Low,Regular,wing,1.0,0.10012437
4649,64,0.001,task_effect_r0029,140,12,Low,Regular,wake,1.0,0.067626074
4650,64,0.005,task_effect_r0032,40,8,High,Exception,are,0.0,1.1501476
4651,64,0.005,task_effect_r0032,40,8,High,Exception,both,1.0,0.13517456
4652,64,0.005,task_effect_r0032,40,8,High,Exception,break,1.0,0.08149975
4653,64,0.005,task_effect_r0032,40,8,High,Exception,choose,1.0,0.5813784
4654,64,0.005,task_effect_r0032,40,8,High,Exception,come,1.0,0.2278972
4655,64,0.005,task_effect_r0032,40,8,High,Exception,do,0.0,1.297808
4656,64,0.005,task_effect_r0032,40,8,High,Exception,does,0.0,3.237004
4657,64,0.005,task_effect_r0032,40,8,High,Exception,done,1.0,0.28118402
4658,64,0.005,task_effect_r0032,40,8,High,Exception,foot,0.0,2.7907274
4659,64,0.005,task_effect_r0032,40,8,High,Exception,give,1.0,0.93108606
4660,64,0.005,task_effect_r0032,40,8,High,Exception,great,1.0,0.057038616
4661,64,0.005,task_effect_r0032,40,8,High,Exception,have,0.0,5.348157
4662,64,0.005,task_effect_r0032,40,8,High,Exception,move,1.0,1.1574591
4663,64,0.005,task_effect_r0032,40,8,High,Exception,pull,1.0,0.21444713
4664,64,0.005,task_effect_r0032,40,8,High,Exception,said,0.0,1.3081654
4665,64,0.005,task_effect_r0032,40,8,High,Exception,says,0.0,1.8962076
4666,64,0.005,task_effect_r0032,40,8,High,Exception,shall,0.0,2.871399
4667,64,0.005,task_effect_r0032,40,8,High,Exception,want,0.0,0.960692
4668,64,0.005,task_effect_r0032,40,8,High,Exception,watch,1.0,0.06782059
4669,64,0.005,task_effect_r0032,40,8,High,Exception,were,1.0,0.05522381
4670,64,0.005,task_effect_r0032,40,8,High,Exception,what,1.0,0.77522737
4671,64,0.005,task_effect_r0032,40,8,High,Exception,word,1.0,2.122951
4672,64,0.005,task_effect_r0032,40,8,High,Exception,work,1.0,0.023423253
4673,64,0.005,task_effect_r0032,40,8,Low,Exception,bowl,1.0,0.13624501
4674,64,0.005,task_effect_r0032,40,8,Low,Exception,broad,1.0,0.9295136
4675,64,0.005,task_effect_r0032,40,8,Low,Exception,bush,0.0,2.4905167
4676,64,0.005,task_effect_r0032,40,8,Low,Exception,deaf,1.0,0.21827604
4677,64,0.005,task_effect_r0032,40,8,Low,Exception,doll,1.0,0.29793805
4678,64,0.005,task_effect_r0032,40,8,Low,Exception,flood,1.0,0.267573
4679,64,0.005,task_effect_r0032,40,8,Low,Exception,gross,1.0,0.6000811
4680,64,0.005,task_effect_r0032,40,8,Low,Exception,lose,0.0,2.0386703
4681,64,0.005,task_effect_r0032,40,8,Low,Exception,pear,1.0,0.3329975
4682,64,0.005,task_effect_r0032,40,8,Low,Exception,phase,0.0,3.0708656
4683,64,0.005,task_effect_r0032,40,8,Low,Exception,pint,0.0,2.470309
4684,64,0.005,task_effect_r0032,40,8,Low,Exception,plow,1.0,0.018653547
4685,64,0.005,task_effect_r0032,40,8,Low,Exception,rouse,0.0,1.1929675
4686,64,0.005,task_effect_r0032,40,8,Low,Exception,sew,0.0,1.9144522
4687,64,0.005,task_effect_r0032,40,8,Low,Exception,shoe,0.0,1.9999443
4688,64,0.005,task_effect_r0032,40,8,Low,Exception,spook,0.0,0.6641035
4689,64,0.005,task_effect_r0032,40,8,Low,Exception,swamp,0.0,1.5928137
4690,64,0.005,task_effect_r0032,40,8,Low,Exception,swarm,0.0,3.0787935
4691,64,0.005,task_effect_r0032,40,8,Low,Exception,touch,1.0,1.1241114
4692,64,0.005,task_effect_r0032,40,8,Low,Exception,wad,0.0,1.010773
4693,64,0.005,task_effect_r0032,40,8,Low,Exception,wand,0.0,1.3194524
4694,64,0.005,task_effect_r0032,40,8,Low,Exception,wash,1.0,1.450699
4695,64,0.005,task_effect_r0032,40,8,Low,Exception,wool,0.0,0.43400323
4696,64,0.005,task_effect_r0032,40,8,Low,Exception,worm,0.0,2.05438
4697,64,0.005,task_effect_r0032,40,8,High,Regular,out,1.0,0.00088783243
4698,64,0.005,task_effect_r0032,40,8,High,Regular,big,1.0,4.4105454e-05
4699,64,0.005,task_effect_r0032,40,8,High,Regular,best,1.0,0.0030299148
4700,64,0.005,task_effect_r0032,40,8,High,Regular,class,1.0,0.039187238
4701,64,0.005,task_effect_r0032,40,8,High,Regular,came,1.0,0.011072691
4702,64,0.005,task_effect_r0032,40,8,High,Regular,did,1.0,0.0006478532
4703,64,0.005,task_effect_r0032,40,8,High,Regular,tell,1.0,0.00041629918
4704,64,0.005,task_effect_r0032,40,8,High,Regular,dark,1.0,0.0012881645
4705,64,0.005,task_effect_r0032,40,8,High,Regular,fact,0.0,2.1485848
4706,64,0.005,task_effect_r0032,40,8,High,Regular,got,1.0,0.0009310795
4707,64,0.005,task_effect_r0032,40,8,High,Regular,group,1.0,0.009846415
4708,64,0.005,task_effect_r0032,40,8,High,Regular,him,0.0,2.0043063
4709,64,0.005,task_effect_r0032,40,8,High,Regular,place,1.0,0.009835976
4710,64,0.005,task_effect_r0032,40,8,High,Regular,page,1.0,0.0024689215
4711,64,0.005,task_effect_r0032,40,8,High,Regular,see,0.0,1.0004048
4712,64,0.005,task_effect_r0032,40,8,High,Regular,stop,1.0,0.0002720116
4713,64,0.005,task_effect_r0032,40,8,High,Regular,soon,0.0,1.0137203
4714,64,0.005,task_effect_r0032,40,8,High,Regular,which,0.0,0.722715
4715,64,0.005,task_effect_r0032,40,8,High,Regular,week,1.0,0.01492734
4716,64,0.005,task_effect_r0032,40,8,High,Regular,with,1.0,0.06456249
4717,64,0.005,task_effect_r0032,40,8,High,Regular,when,1.0,0.006552337
4718,64,0.005,task_effect_r0032,40,8,High,Regular,write,1.0,0.030694969
4719,64,0.005,task_effect_r0032,40,8,High,Regular,will,1.0,8.267482e-05
4720,64,0.005,task_effect_r0032,40,8,Low,Regular,bus,1.0,0.06411518
4721,64,0.005,task_effect_r0032,40,8,Low,Regular,broke,1.0,0.00045036213
4722,64,0.005,task_effect_r0032,40,8,Low,Regular,beam,1.0,0.0010150868
4723,64,0.005,task_effect_r0032,40,8,Low,Regular,deed,1.0,0.0141055025
4724,64,0.005,task_effect_r0032,40,8,Low,Regular,dots,1.0,0.6725064
4725,64,0.005,task_effect_r0032,40,8,Low,Regular,float,1.0,0.018671088
4726,64,0.005,task_effect_r0032,40,8,Low,Regular,grape,1.0,0.0019545127
4727,64,0.005,task_effect_r0032,40,8,Low,Regular,lunch,1.0,0.009327222
4728,64,0.005,task_effect_r0032,40,8,Low,Regular,peel,1.0,0.0062653585
4729,64,0.005,task_effect_r0032,40,8,Low,Regular,fade,0.0,2.0056765
4730,64,0.005,task_effect_r0032,40,8,Low,Regular,pitch,1.0,0.4725356
4731,64,0.005,task_effect_r0032,40,8,Low,Regular,pump,1.0,0.011559993
4732,64,0.005,task_effect_r0032,40,8,Low,Regular,ripe,1.0,4.785938e-05
4733,64,0.005,task_effect_r0032,40,8,Low,Regular,slip,1.0,0.0060594515
4734,64,0.005,task_effect_r0032,40,8,Low,Regular,slam,1.0,0.0010227833
4735,64,0.005,task_effect_r0032,40,8,Low,Regular,stunt,1.0,0.017711451
4736,64,0.005,task_effect_r0032,40,8,Low,Regular,swore,1.0,0.25530142
4737,64,0.005,task_effect_r0032,40,8,Low,Regular,trunk,1.0,0.0021431271
4738,64,0.005,task_effect_r0032,40,8,Low,Regular,wit,1.0,0.00020922569
4739,64,0.005,task_effect_r0032,40,8,Low,Regular,weld,1.0,0.008719507
4740,64,0.005,task_effect_r0032,40,8,Low,Regular,wax,1.0,0.013655189
4741,64,0.005,task_effect_r0032,40,8,Low,Regular,wing,1.0,0.04035152
4742,64,0.005,task_effect_r0032,40,8,Low,Regular,wake,1.0,0.0020766798
4743,64,0.005,task_effect_r0032,40,9,High,Exception,are,0.0,1.1898803
4744,64,0.005,task_effect_r0032,40,9,High,Exception,both,1.0,0.06307522
4745,64,0.005,task_effect_r0032,40,9,High,Exception,break,1.0,0.028822582
4746,64,0.005,task_effect_r0032,40,9,High,Exception,choose,1.0,0.557697
4747,64,0.005,task_effect_r0032,40,9,High,Exception,come,1.0,0.056085054
4748,64,0.005,task_effect_r0032,40,9,High,Exception,do,0.0,1.2852447
4749,64,0.005,task_effect_r0032,40,9,High,Exception,does,0.0,1.9648224
4750,64,0.005,task_effect_r0032,40,9,High,Exception,done,1.0,0.0059894226
4751,64,0.005,task_effect_r0032,40,9,High,Exception,foot,0.0,2.4618247
4752,64,0.005,task_effect_r0032,40,9,High,Exception,give,1.0,0.8967604
4753,64,0.005,task_effect_r0032,40,9,High,Exception,great,1.0,0.0047221803
4754,64,0.005,task_effect_r0032,40,9,High,Exception,have,0.0,5.5232615
4755,64,0.005,task_effect_r0032,40,9,High,Exception,move,1.0,0.70473355
4756,64,0.005,task_effect_r0032,40,9,High,Exception,pull,1.0,0.019414073
4757,64,0.005,task_effect_r0032,40,9,High,Exception,said,0.0,1.2655498
4758,64,0.005,task_effect_r0032,40,9,High,Exception,says,0.0,1.937657
4759,64,0.005,task_effect_r0032,40,9,High,Exception,shall,0.0,2.9340994
4760,64,0.005,task_effect_r0032,40,9,High,Exception,want,0.0,0.633807
4761,64,0.005,task_effect_r0032,40,9,High,Exception,watch,1.0,0.034092546
4762,64,0.005,task_effect_r0032,40,9,High,Exception,were,1.0,0.027360959
4763,64,0.005,task_effect_r0032,40,9,High,Exception,what,1.0,0.18913461
4764,64,0.005,task_effect_r0032,40,9,High,Exception,word,1.0,1.6070341
4765,64,0.005,task_effect_r0032,40,9,High,Exception,work,1.0,0.030888047
4766,64,0.005,task_effect_r0032,40,9,Low,Exception,bowl,1.0,0.11360375
4767,64,0.005,task_effect_r0032,40,9,Low,Exception,broad,1.0,0.6808887
4768,64,0.005,task_effect_r0032,40,9,Low,Exception,bush,0.0,1.8819163
4769,64,0.005,task_effect_r0032,40,9,Low,Exception,deaf,1.0,0.062351767
4770,64,0.005,task_effect_r0032,40,9,Low,Exception,doll,1.0,0.10283759
